citing_paper_id,cited_paper_id
00cd5e8c241f4009c8c5f2d22f900c8aca115b75,00b0aab31b9b0941372af55428bbe471724e8745
003eaa6338513d4fc9983d31bd122d26d1cf4538,0059bba77e2e46fe2c654b55cccf15759c566c89
00ff4ef7fcec066e8100796336ea87f47fe850cd,001c66a7b7e45eb39b67b070f1aa9ea90623c588
00122dfdb0bec0d49cb82d459b4bc1806dd2bf9a,001e0204a8a1af8258ca424fbf534eb2f91243ec
00a667a4dec9bcb07e331ac2b39379bf92e0dadb,004e4647b4d1ca4d4fe97657eff7ccf256eb92f7
00e1a9a1b07405d66a0019c709e1f1f8e863a168,00a0ab5cb246dfe5deb0e1bc532e9075c93ac47d
009f5229d00856f877f08ccd69ef9ebf23f92a3f,00131bc2554ccaf13b29ede648bab5284f56b031
004ce30de70a9d554aa990ee22533ff73a4faf42,00deec259516ae58c3290a7ea5e0cd1fc6ef90a6
00aac19f90bf7df4dd6eeaec435c9dde3af20d24,0080e77e94485de3ced9467b37e1c5676fc398ee
007bdf6e1db8200bb9d502067baa38fada173ada,00565f3e7354bc9a091920bfe0cc6c2f0f6f96bb
00da304e88e75ba98f8207f0b046068ecffc8f3f,0040d93083d808e70bb8f16126891242ff9e5dfc
00465aea0a3b94be07f763247dea09a33b1d4154,00cdb2f9d3a008da8bdf15f44d45733e92dd622e
00f9a00e1321c92f8c1664e5574719fe85e0b61b,007ba80e0fb37f4176893cdc714502be08e0e590
00f54c753963f2ebde8ade314064b4737ef977d0,00a124ecdb12e186383ee47c24515fde66d436c0
00f3ab1d29f8082738214e80b8b795f3e59e5d03,000ddbbb741b127f795dd09f748b2c508a54a5a3
008227426070a9bd9945c64204c753744edd592b,00ecc2d65d65670f2e693316304a7823b66e439d
001288472fc275eeb035da4ba9bd9ec97ec6e9f7,00f86a944d77f32d352a766225b4e15491a8f33b
00c07a9fa9cd95aa2186bc60136d79846080d005,0049fa44c83d72a44e5d886c7206ac61a5cc0cad
001585ee486c399043bb3f2ebfc84cfc0014aea8,009a26f62bec00fa8449a9d79c530cef57870618
00ab030c600d0d730f70b2d34bb862bb00df519b,00daaa63575af068f2c1c58090c2ce61a8d7dd65
0104447752343ed24b998b44f94b71fdeb0d3712,0001732a8f4f8443731a16387dda81c61a7bf108
004ec2fa074ca529f5615f4c4ded34d4e2fa35ad,005205d14981faec1730cf9d1ed489703f3f7a81
007af69844f6d20a0feefb3835f58d4f01863b41,00dc942bacbb63deeaf8bdf7124c23e83db35da0
009fff1386d7c8f529d8ad41c8ed8407bd65c8b8,000d02535797fd8ca7b0f04edcbf356e089a5338
004944b7a9557be8876eb19310d91a421ac4f02d,002bd34cd5c4e368c919ce63bbafce9b15a74c30
002b2ec19aa5b181f6248d279d898354213d6e67,00d697ea70e302cd4d544cb5da1bf551185c165a
00469d40636e0c4585472a90769f5883162e3ef7,00b6acb4b31f7f7d0b1a5806606e5801844de04a
00f03bdc9a686dcb53c1dfa2f98124c0e86bb3a5,00f484ebdf8a5a6fe20c250c563b797d1f1d209e
007ec3c70cd471d593f583df13844c37e9ddf5c9,00ff4ef7fcec066e8100796336ea87f47fe850cd
00bfae8526d7f245a357226af25cc5d9d499be38,009808688aedb32a0c89c03602cb7b74570c2462
004e4647b4d1ca4d4fe97657eff7ccf256eb92f7,00ea24a6f15c450002a8665dfc806c753a4b3892
00af8af1e7004a47ce077f4011911a247baa1dd3,0080df1e29ee1eb2230b0eb9a65d114de4af2cb5
00cca9d4b73dccbc26eaf8645127e31b24d0e021,00a224af275696d3d8bae6dc91e2dea7eb7355bb
00e17d24f228265cd11e92ede1df6e904c3bf035,0040c37c9648b0e7f3f68659335e9f83ce161111
00fd7374bcce1e5720f23d70d63824b557af47ce,0021b5a46bc22b17b2837e15deb1d2460eac4dac
00d9f928a5b3ba979a24b7c96b4aaa0b1312fd94,007bdf6e1db8200bb9d502067baa38fada173ada
001e8d27211bfbc49a09b646e6fdfdffb798d8cd,00ef40e9b976f52aeb3395e99ae6b0c2f4e34050
00272f6b12f14c759dae2d3f7a82906211e9065c,010375c302f27c0623f0083fc0e8e858070dca93
00537c1d264d874b24dbae5e4d70881b4e80ce81,00f36106ec0cbf4e240de7fd116ddc33bfbff058
00366d7fe89a87a13c711121637782a04edf50be,004944b7a9557be8876eb19310d91a421ac4f02d
00ebc1c401464db6fd4c2e2e0f0f49c9d3582be7,000417ac406bb7b38aa1cbdb7ebd10406f02bb99
01001967074fee0558303107596cea7f0126c9fc,0034bf2df08175a064de5da72dd59df81f421e14
009cee7060696e74fd33ee0d3a5374341462ca1a,00b445bcc5c2c31b22716e708865c6baa1cdb370
0034de50716005e8bcf857e49b30b5d435a4b0bb,00c9341cc9310e8d5404797300237c127235b687
00da304e88e75ba98f8207f0b046068ecffc8f3f,00d3fe20fac2376ee1fffe848cdb743f497ea9f8
00fbb73c964d79cabcecdc80698ddaefbe479d3d,00bd301992aaf5b27beb1f6a4edded32a3c635e8
0002eee8b8328c0df9de5fc84631f2083fa71086,003b982512d9a687ca1c08bf65a02805278a4d6a
00f76372e9bd6bb70dd49881ed294e378197fcd5,004546d0ef6a9bb2e8ea7307c25476472b3c9875
00d41dc29708a504c6e5d4da34d9dc7cd1e3eee1,00350241f55767c7c7f7fea4b7880818c76fccb7
001e0204a8a1af8258ca424fbf534eb2f91243ec,00ed7f6690f2174e0b63b967af3e5197713a421d
0023d01ead095ae1ea73c9e4f30468d04a6ad73e,009263d708119909a506a46afcc9fee5183fe448
00d9537d0f08104465231a3598dcb7eb181acafb,0013b0fb32809804b613681381979f61047a586f
0022d7788ef3445ed4b1b047c4b39efe2fe2845a,00c9bef87749b0bf9a0ec8e19c1ac3402e237d9f
00efddc1440730c8b180c941c146fa4ea3f64f42,00040bdd447f041a50ae95fd51926cf435ef1eba
00a028d166ffe80b4542196f617278dee0bfa16d,0054244017d708dffe45ccd0e2978af6394fb5a6
0101e52da35f65aadf170a30d76ac69da4a6b9df,009263d708119909a506a46afcc9fee5183fe448
001a51349da8527406031d0afd66701454b9dbe1,00bfae8526d7f245a357226af25cc5d9d499be38
00b0095ea86f6b632e04cea4099ad2f2af98ccc6,0058f7c173ce496b8b009aa4555d6cf5426bfb4e
00d2bd93f8a481e5d182bff419a70bb90788f342,0038b4f00ee1d90b00b7aa05bbe32e77d7c14a2a
000b53134b805be72e269cd79463dff4fd59d9f7,0080df1e29ee1eb2230b0eb9a65d114de4af2cb5
003a2957ca4f7ecb7091a98727939f378f04200a,00f80210bfebf72e4f04d16aa32dbc758732f9fe
007ec3051726333e9bee19558e6f19dca31e92c8,00ce8ec96bfb307d691775dd286586a4738dfd61
0027ebe30bc18a8cb345c1d3e363bdf89adee7aa,00ebc1c401464db6fd4c2e2e0f0f49c9d3582be7
00c4cc913002ee9f8205100331292655485b6b70,0019f7cdf5775759535f04d9c9295c6a3e59b66a
00aec678b5562500b47f9e05bf5f8983d8c18f2c,00daaa63575af068f2c1c58090c2ce61a8d7dd65
0007e9912276fe176ecca94a91fd1828059c2017,00a44c5d7edc36f19f0ef8528bd3c13bdf04c20c
002b2ec19aa5b181f6248d279d898354213d6e67,0001732a8f4f8443731a16387dda81c61a7bf108
00323f5d22c03fe67fdfc1ba688f456ad14e397b,00f899ec60300ca972962e6014d63b4ea835ef38
001d9dbd98fddf1da4116ae8f147b1450b07589e,007010384de3a337a464d1ed806c083a53450bcd
003e32c4b9ba3b86560902ccafb723dd963657ca,00572dafa817672173379de5c5c1724f27bdc09f
00f08c81cf7a969766cc2956f037f8a6a781950f,0053fa08d0631c9e3642852579aa2773c7e79589
007e6dcd62ae2bb3def8bb0a9f4328e247049f59,0036682d69545e05c05f4252b4ab23cc2014bdf4
00d41dc29708a504c6e5d4da34d9dc7cd1e3eee1,00f0ec1328611f1cfdc612c6de3e4a80e2b1daab
001a51349da8527406031d0afd66701454b9dbe1,000a76e7a390174ea231ee36e072d20f8148743f
00256dfcf329e50b7189d9b1ecd0de9d5a8d0f47,009f8a8ce4d9076907ea929761a078ccaefed3b1
009993b2d3b3f52ff4d2fa6709e98198750a7a84,007a3f633a490bfb748773e3f9f53dc9b6704cda
00570121839e4393311275377b94c89c814f0d8a,005f884f2df901b6855da3ca4708ce507b2ef27b
0002b568154d66ae99ead0427c3f9795a46e9029,0027b91df1226beb0bee907f1785d5171fff11e0
008569e98f3ef3596eeeaa23725a0c9c0339802e,0052963c46c261075548f0bbd8f645187e21424d
00c657e18a808432eece481a4c8f397bd595d96b,007af69844f6d20a0feefb3835f58d4f01863b41
00f1ceb620a7f063daa182feb7b1c8e1cb06b4d7,00f0189f92d4f01fa835c69732445c3e139107da
00c5b81539df6c9160b238955a854b0b24919aca,004e7084b93815402a203240b1d5f5dd6880583e
008f8d0130db3eb1c9314322c6e263a9230a377e,001a4a6cafe5a0e328aea5d92bec8db9e019b8cb
004c8c5e20bf261334d7bca9ddce23c9bc07449a,0080fc730f518efbee0a064391336538cdd2ad79
0102ce0a21e7909f89e2a22bcf20657bdb4258be,00f0ec1328611f1cfdc612c6de3e4a80e2b1daab
0007e9912276fe176ecca94a91fd1828059c2017,0031585d29eaef151d147db6402c2a4812a4d832
005ab9d7fda38605373216ea6aa9daf8d0e695c2,00e2a5b917d2f2a2df9fb34be541daee48658b11
00465aea0a3b94be07f763247dea09a33b1d4154,0012311418c5266cf903ef80180193e20a271ecb
0068951933767006cce00c86cdc1a4a836d162f1,00531cad76b1a083672705b1c82c54467d86af40
000621a67fa7b6ca0a0d3240e2e67d0db2581682,00ff0e85e6563c622b86955c597e2e5503c19f0a
00783879bd1c7c206139010c93b50d5f87946641,00da304e88e75ba98f8207f0b046068ecffc8f3f
00a9c71c5b3411fe8391039a3b9a26434b56bc94,0084da897b13da7c960c5326216886674c395562
00ac82663594aea023766c49bbd948a9aaa1db66,0040c37c9648b0e7f3f68659335e9f83ce161111
00af8af1e7004a47ce077f4011911a247baa1dd3,00a667a4dec9bcb07e331ac2b39379bf92e0dadb
00dd13c34cd7c95c465a83ce11579fd66cfd23dc,00a8b159935ee4092907668e23baa3989992ccc9
00d0b95371313d9e78e059c19359bc05c8b9cf6b,00fd77260aef3c84364a6e139b97e72ce26851e5
01001967074fee0558303107596cea7f0126c9fc,00aae834a851f316cbe599e6236f33bf8bbe7776
009767380e55498ea0c10e79825602c27fe9c66a,006d9a4db5434e06da23116097dbe7aa5dd35d60
00a98a37bb919bf504c76769df6152ed16d532ad,00624dcee55f3f8d392265beacb1e62935656262
0002b568154d66ae99ead0427c3f9795a46e9029,00ce46372280227951b987266a46cb0b898c7ec1
0053fa08d0631c9e3642852579aa2773c7e79589,009e2fbb991e98638d6aa17b2f44f8407467f2b4
00f9a00e1321c92f8c1664e5574719fe85e0b61b,01052e9221bf5999639f7dd6e1bcd32a926de46d
009dccec01311332764da14be301f06278c7a368,009058d63a7749a1b4a35c8726384a3062dd69fa
003a2957ca4f7ecb7091a98727939f378f04200a,0004a22c06658aaa88124fcc8cbff97edc2501ad
00c77380005196194dd4f5628169645fb185e163,00a4214c54afd9426997bb91027098b82ce9e1dc
00880086bcbee54d82d9ad426b03ff295ad74866,0080fc730f518efbee0a064391336538cdd2ad79
0038b4f00ee1d90b00b7aa05bbe32e77d7c14a2a,001adcb8cde649af7213ffa660d66143e8f8ee68
00cb530824753c0ba2f06105b9ad4e7ae03a2908,00fecdc978b068bd75bd81117727d94f6424f343
0010dc7c60266211bfe681a3523ccba178865571,00676d3e101e120dbf58bd90501ffa6079f5b29b
0056603e967cc256d5ccdc94826eb9de1e99d064,00ef40e9b976f52aeb3395e99ae6b0c2f4e34050
00907e5f776ee8cf14ca480b2ef4765546b99d22,0001737302ae273dd1b7d3f144909c2d3f197a2b
0096de5f24a81dcb2e21dd63652918dc930e5827,00350241f55767c7c7f7fea4b7880818c76fccb7
0076c4804dd87f1d2a31b4c7810160cc05eacfb7,001a4a6cafe5a0e328aea5d92bec8db9e019b8cb
008cbfbc25e5e2e421db69404ff87579f23c82b6,00affa09acf9a8ee100b825ec9645795b34c54a7
00fd77260aef3c84364a6e139b97e72ce26851e5,0053eeafee79a93f1080c9886462654d53e230e2
0050c68c7fbdb925533b6ea317ff3968f3645037,00ea7ea8559e71ca82cbcf96f8c364ae568563d4
00c941f2f6b1e5180a6ad2823046e30241de6113,00ce8ec96bfb307d691775dd286586a4738dfd61
006032ecb0ff00a65b4a4a091009911ab21dde6e,00a4214c54afd9426997bb91027098b82ce9e1dc
007abf5ec09b3afcb4b416ef0e58be86b80d4e21,00d35671befbce1046c58ab12139c448298f9b44
009ae44e11482c11249c8923eb9ab15ff6d277e3,00c8792d80ed9ff3a1dadf29fd582f515bc264ee
0058f7c173ce496b8b009aa4555d6cf5426bfb4e,007ba80e0fb37f4176893cdc714502be08e0e590
00b9f57012aece5bf4fecc87cce3b3df714690f7,00f8881ae46fa79387fe6785f04578985b26a588
00561c0ed7c7e0343581ecbc28d2558a643a2567,00da304e88e75ba98f8207f0b046068ecffc8f3f
00f9256415a6db21b0778b627dec626241dc79b1,00589024f8ad3945dcc86836a848ab1a28433bd5
00ac193616f45f5f1ffd9eca1eef6681325abcb0,00e716794adcf29160c38770dae1f2d8126654b1
003771ce525074f4398d4b88fbdf45dcbab2144a,006f733f4a26f45dfe5fa7ce9d84621310446171
00daaa63575af068f2c1c58090c2ce61a8d7dd65,008a4bbf0c52fd0054a5b90c6680ccfcc2d27346
009fff1386d7c8f529d8ad41c8ed8407bd65c8b8,0073aa60e68022b33ead9e8ab643f996c8b50f54
009993b2d3b3f52ff4d2fa6709e98198750a7a84,00bb1c18ec31b0ef06feef1628fb5827f726de2d
00d35671befbce1046c58ab12139c448298f9b44,0061abf839d2832f7e258730975b9204f522318f
002f845ec474602ba7f6b6358900a794ff328b46,0092ea6d868c8ddbf8b2e1de0df94383308ebf10
0091a12351ad15cf7eaefc5eaa2ef8f0b19aa5f2,00cd4ee88ffb90567456b8da6512f2bde7187aad
004944b7a9557be8876eb19310d91a421ac4f02d,00c559c6b605879dcdafa18adb8941d5485671e2
00d5ee5c590720b25cf61f0fcc1550fbaa87876e,0047d0cad12b452bb9d27d81105380f589085199
00a944f13f5f02aa84505c5fbb9c82982fca0c4e,00734212436ec5d95f9d1d32f1a67c3cb3792b90
00ef40e9b976f52aeb3395e99ae6b0c2f4e34050,00e91d63c68b59ec0939da20062fdae42cab529c
000dd471bc37669204fd85c370bb903987497f13,00ff4ef7fcec066e8100796336ea87f47fe850cd
00a62b8df60f14a262861724d96b82f8538f8705,00ed1c9a410ad0d25aba5adfe9341f22d2d7d083
006687608797a367dc1307c89ded8a54a3a7a618,008cbfbc25e5e2e421db69404ff87579f23c82b6
009e031e77db82bb035b7cbd562d070ce9d505e0,0017372ff28b2330352af629d2e4901ec4ffafce
007abf5ec09b3afcb4b416ef0e58be86b80d4e21,00c2972f0f0a8379d5bbc90b369a1c0bb747340f
0030ebc10ff7acc9fc22d1aecec8017e0ce212c4,00f65daa1cb51bc711f8130ed5461e9228283a64
00da1c1a673220bb1bfdc507895a893ba7dd1ec3,00c02ed1f94dca0ff875b8898e0aaefffb20d522
0083332e9308094e8131adbace972a20d02e9f8b,0050f655ab3754c19af68a14141d6da87e240382
0049679447969abe0acf39448a574ed7962aaafc,008e92eb13f08c7abd1bf5b73de1649b58f056d6
000ca433e160c938bdbe61055cad626ca1c0dd46,00cd4ee88ffb90567456b8da6512f2bde7187aad
00762308e55724e5ebf7712ed46ebca03c393024,003ac96deaefc09dee4446f9c10554fb09f6fba7
002c4a5fc72a30831fc86a075f29eb2e82a41a97,007d6946f1d0fd2f7e3119fdddf656c3a65206f7
002af81e9c2ec4361890465809ecdd1dabcaae18,005681ba2b4630022ee0b8c66a399eedbb032ed8
00468aa4374f27a269fcd26628e706fb1ef37e21,0098a8f621736d42032e570ba41b21cb6f05d463
0102aa65f441232200ba6c36247a982479ee3c48,00e67911c11e62b79b5cb05ea1366e7b89cdee4b
003d148d4d85eead754fb9b4aafc187e31c18b30,000e62ca8505e3a5d04f851a78e0cee6549e4583
005c8bd7bec8262da8fda6172ff8408d8b407dd5,005a0c8deac91ea4f06eb33c4584125ad293f922
00dc987d9a4c5948c165330153888998e8a13ca9,00122dfdb0bec0d49cb82d459b4bc1806dd2bf9a
00c0c49036864ee938f49ea266fa5fcac879dd4f,000ee48cf456c2a7e4bd3f91b5d02835bb1a73a5
00d41dc29708a504c6e5d4da34d9dc7cd1e3eee1,00260eda5daa3712ac22b3cfeca507a344a92422
0046141ca425c0434dd678298547bd187940d2fe,00260eda5daa3712ac22b3cfeca507a344a92422
00c77380005196194dd4f5628169645fb185e163,00d4898027697283f4ef77e9cc418425ef679cb3
00f304afbdc68db86ba86b3462c8dd0f129faf99,001ce6614288b92f436756e13219135d87cac363
00a4214c54afd9426997bb91027098b82ce9e1dc,00d3181256cebbabf50bc8af990ede4837239c0e
006d6b2cfb16d2a95e498ba90a8704ce45ec3d1e,00ce8ec96bfb307d691775dd286586a4738dfd61
00fe8c81e7ebee92728239cf46338dcaf502ce1f,00289c264d92a367f183180f0ae6fd4312b5483d
00db70d23c8196eafdc3a39db61661613f3bc6b0,003e7f27261127e0e83631cea7f3bdbb912fb8a3
00ce5829a509d4532035c4d7c66412ba704ee6c6,0034273684a396e46d2d89a91b81dd5658672a7d
0049fa44c83d72a44e5d886c7206ac61a5cc0cad,00d4898027697283f4ef77e9cc418425ef679cb3
00ffff396b72238b93adc772f8c03c19dc7d3e71,00fd7374bcce1e5720f23d70d63824b557af47ce
00f5803c06ed839aafbef380915b61923d9cdc41,006371f27ff0d029b6fdd8b0d33a48650207236a
0027ebe30bc18a8cb345c1d3e363bdf89adee7aa,00676d3e101e120dbf58bd90501ffa6079f5b29b
0059bba77e2e46fe2c654b55cccf15759c566c89,00fbb73c964d79cabcecdc80698ddaefbe479d3d
00c3d2121a8f4411c789fa97235898b000215db4,0040d93083d808e70bb8f16126891242ff9e5dfc
009fff1386d7c8f529d8ad41c8ed8407bd65c8b8,00c0c49036864ee938f49ea266fa5fcac879dd4f
0084f3cb0a1754272151c5268a783f24bf5676a0,000ca433e160c938bdbe61055cad626ca1c0dd46
009e031e77db82bb035b7cbd562d070ce9d505e0,00e4558e7a4a78c4f4fe0270a477067ca04cec6e
000e62ca8505e3a5d04f851a78e0cee6549e4583,00b0df6b402b6e1a06db764187624034b34b62e5
009180525c98d859811f8891c9bf3024a235f062,0091a12351ad15cf7eaefc5eaa2ef8f0b19aa5f2
006687608797a367dc1307c89ded8a54a3a7a618,00a1d724565ccbbcb69d7219778ce923074e4ed2
00e4558e7a4a78c4f4fe0270a477067ca04cec6e,00589024f8ad3945dcc86836a848ab1a28433bd5
00e7a8c59082af810a5fdbb52af216bcbfcfd0ae,00439eada7c02570c0753ef51050bd175678ecf3
004944b7a9557be8876eb19310d91a421ac4f02d,0029bcd792d2d54554e55e5ab503c90c793367b3
002b5b830c6c7f312dd82cf936b6204bd4018de6,01013f563006c88d91b833335c64691162c13c6d
00044a527a0642b08f385cda845331f0fc8cbbfd,009935ee872c20f0f353690fb248b8a7b86a6f0c
00a094f7645b529ccf1a305881e671ede177b218,002e684c5f8bf01a331c839a1877dbfdd1fd2610
005f884f2df901b6855da3ca4708ce507b2ef27b,00d2bd93f8a481e5d182bff419a70bb90788f342
0050941bd14c1f30d3178aa54974ba2b3dfaf1d7,00e6563b4b8fa21b76fb199b60ecaedeea542fce
00ea7ea8559e71ca82cbcf96f8c364ae568563d4,006de41a838dc88b0b654781ce795aca5344d2d2
009acf2e9c2e1cc033d592c0060c28ec0b5320a8,004149bf36ae931f5af717f388ea6753cf5ba4c2
00e04e1493ca2346f1bc19865099d3bb061d532b,006d9a4db5434e06da23116097dbe7aa5dd35d60
003f528634735ece46286609f6a074fbfa435722,00d15637f69d043c64f3d8736930688511819736
002b5b830c6c7f312dd82cf936b6204bd4018de6,009263d708119909a506a46afcc9fee5183fe448
00f2265db674002abef5a623bee5decb31c89378,00e78c4990952287bdd3dbd63b4075f0975de4d3
0038d76cdfb13a539e52975b5b26616bc658e23e,00fcee0c71b822cd2a12783eb167024b9668df35
00f640151040c9e29fe867b6554c8ec707730bc4,00ffd056f64961f3e975982bb5d11256c3af20c5
007eb8570f31df474e1ae93bb9039f843b9172cb,005205d14981faec1730cf9d1ed489703f3f7a81
00f83ac33b9fab9ac638ee7eba4e24052456ccac,007c5781f6788ff843b515b6234783d3c9497ab6
008a334d65479b5e68073115ca6a3e9ee05c3180,002423a4ded1758a5a180c6e788d65aca6985767
00260eda5daa3712ac22b3cfeca507a344a92422,001f207cc7a80ad08cdbab2b8eca23b0a8618cb3
004c298e4bb2c72fcea479a18df6119d49aa555b,0023d01ead095ae1ea73c9e4f30468d04a6ad73e
00fc06a3f85022dc1aa9b7fb71c21cb3162f5611,00a5f5c7118176125e9221c717e4bfed75d88402
007ec3c70cd471d593f583df13844c37e9ddf5c9,00d39386a699a0a295517b47c48e07407aad3dfe
00040bdd447f041a50ae95fd51926cf435ef1eba,005baabab9daded9783117b652832cc06c18ccdb
00b315fc45e19d49fc9d981ff72073fcfbed49c8,00a41a572534dc5f167c9d83c581341dc8b2668f
00cd4ee88ffb90567456b8da6512f2bde7187aad,0026c99e7413ead4a72b6819e15a982ce8c037fd
0031661078da778f7518a005e65cf118b9c7820d,00ef71115eac25c3b536e88bf95187db8bd16103
00ea841e2b68137965245678d1749dea25b164c8,0010dc7c60266211bfe681a3523ccba178865571
00091d093ab19e58b2eb7a85ff26354b471adcd2,00ac50fdbed3592e6c7c63c58413e170785b57c9
00e57adc1b87b90d73ca62334b534b250ee92382,00f2265db674002abef5a623bee5decb31c89378
00fd8b2d8bc1fa565568fc3d6bd50486d5c16db0,00b6dc41bde903d1175382472891904cdcf13e08
00a36102c009698878c4285f66f84e827efc4803,004eba1eb26a5582dfa70edd08b7112e8b3e6e3d
0059bba77e2e46fe2c654b55cccf15759c566c89,00d9537d0f08104465231a3598dcb7eb181acafb
004469473fcb499792fecababae1e1d7326dd542,000fa1e32c921ee0e5934b7091fe8d8b1b78958f
00e6563b4b8fa21b76fb199b60ecaedeea542fce,00ce8ec96bfb307d691775dd286586a4738dfd61
00d31bb4e3143775b7d0ecbbdecf057d6a859de5,00f83ac33b9fab9ac638ee7eba4e24052456ccac
00c2972f0f0a8379d5bbc90b369a1c0bb747340f,00b5097a312bcbc2fef2a85fad8e8fae851c3d5c
0075575a103af7218fc197a74a96cc4114befc03,0088fbcd39a24706ad76aeb09e559f3ef525eba4
000734d25e1952d5dd1d5af66a88fd7e565abf33,00b3852bac0a517ebbce02d3e1dd3589fc4ba730
00366857497aa7faa3e85de107fed457d54d5550,00fd7374bcce1e5720f23d70d63824b557af47ce
00bb1c18ec31b0ef06feef1628fb5827f726de2d,00d9537d0f08104465231a3598dcb7eb181acafb
00a667a4dec9bcb07e331ac2b39379bf92e0dadb,00a10d98a0cb40c469649b2c94087e36fd02b67e
00deec259516ae58c3290a7ea5e0cd1fc6ef90a6,0068951933767006cce00c86cdc1a4a836d162f1
0075df6833507648317ec29cfef8cd9af33b5023,00468aa4374f27a269fcd26628e706fb1ef37e21
002ee699d7a0ea6a44a8d80f8f9b38cf0e793f8f,00ba97b30ff24d2d33e1d1e261aeb484cdf7d909
001239fef06d36c30e5bc7b4d331b2183c7fa479,000e62ca8505e3a5d04f851a78e0cee6549e4583
00e7a8c59082af810a5fdbb52af216bcbfcfd0ae,00b1230e91d0b184a82d8e272ce6700334dd0683
003e046b2ac10e333315e206ab3eb7a614d73288,000cd7ac3435007cca292fc8f1bac86b7a066467
0034273684a396e46d2d89a91b81dd5658672a7d,007faae408771a5df78ccf08fbfb40937d5c2203
000ddbbb741b127f795dd09f748b2c508a54a5a3,0050948b2a62d53f18fea6ed64506aa50ba4ae5c
003b982512d9a687ca1c08bf65a02805278a4d6a,0034c6da44c3018f61f261cabf38b073c23ffbcc
00183bd0d74038a0eae90ae60f4a4e3bee243293,005efb6c897887a07525889d141ec88887b00fb2
000bd1e06b5813a19a9317d62d414b4042ce89ad,00293c74ecdedb9afa1a52a8c911eae7a418fd5d
0007b8b92d6422cb022914a5c626036286eb1a27,00a0ab5cb246dfe5deb0e1bc532e9075c93ac47d
00d397479ab3e18b5957a8fde71f8a63154f092e,001d0ee7362341be843d3f3c476698e823d6f7ba
003fd4c1c8b370de0be5eca6068604dbf8c46a62,00affa09acf9a8ee100b825ec9645795b34c54a7
0023f28e946721e204b500fac476f0a16ffdc8eb,00de935db24d3226433d4f341cc991e15d24b67a
00deec259516ae58c3290a7ea5e0cd1fc6ef90a6,00db95188df0b491a1e1dd9dce6961dfdc937195
001d1f33bdb4133f42138910c79f20a7ed00abfa,002f113dfc7da79cebe811951c70dc7e46f96e18
00852fd3316c0a48a27eab38db4c6fb32ce1f5d2,0001a990b8268dbb9fa5e3461f5f62f5f13ead76
00852fd3316c0a48a27eab38db4c6fb32ce1f5d2,00c218225ceeb0fde321693620905fde244a9d2e
005d3a2a726656409fd6b165ea4ef7b109664ef8,00a310b6002a37e1a2ae28767ec958851d7f14c0
007e6dcd62ae2bb3def8bb0a9f4328e247049f59,008a12f09e1f884a84ec8f2ad93d1cedb12ee9ff
0095243b6ab63bcbf0a03eb9dc78edc433c4379d,004ec2fa074ca529f5615f4c4ded34d4e2fa35ad
00d957eaab367d9842cd0db5c5bb62be0047c8a3,004abdbefd8b89f866728802f9c659ab2bdd3b63
004149bf36ae931f5af717f388ea6753cf5ba4c2,008cbfbc25e5e2e421db69404ff87579f23c82b6
00f345cd7596eb5d80cd1f6d8365285775c9ac08,005e4e2329fed9eb3d318377ff125495000ff978
0009c4975fcb502a4af0e53d46ec6255c13216a1,00f0937a98f6ffa9e82831dac276c8beb16b3954
0034273684a396e46d2d89a91b81dd5658672a7d,005b8c675c6d8dd294c3800e0a6cb0dd80c13558
0101219b335fe4d59cf23aa28077291843cce9d4,008962193eeb2e152245ac10cbde03e9b25f323b
0073f9a960126e285a20391c1fdc891b703fbebf,0101e52da35f65aadf170a30d76ac69da4a6b9df
00d7862ba1fb126aba7fbf30ce9cf806e15fd15f,0055addcd8dbb5f5f5609af16d856f655b0baec3
00de2da41c94dd9007ef2c10f3d69ef4bdac24eb,007ec3c70cd471d593f583df13844c37e9ddf5c9
0091e4b0e319c323ad528b9c73afe4182a038c79,00702af7d76865b8aa4232aeabdf6e42aed44b8d
00f0189f92d4f01fa835c69732445c3e139107da,0019f7cdf5775759535f04d9c9295c6a3e59b66a
00611b219e5b11e5da5be3676f60c5710a72e7e1,00e54211fb83937c0a37196f5cdaed5959116499
00a62b8df60f14a262861724d96b82f8538f8705,009180525c98d859811f8891c9bf3024a235f062
001c53724df07454a13e3a8db915707549d9e42d,00d7862ba1fb126aba7fbf30ce9cf806e15fd15f
0029b6d7f583e0705d1cb9dc16a33bb12a995ad6,00366857497aa7faa3e85de107fed457d54d5550
001d9dbd98fddf1da4116ae8f147b1450b07589e,001d9273ad91fbe71c2c32fd926dc213e10d98c6
00890ceef1fa7fa42c4eac41d0b295495a173eb9,007d6946f1d0fd2f7e3119fdddf656c3a65206f7
004abdbefd8b89f866728802f9c659ab2bdd3b63,002ee699d7a0ea6a44a8d80f8f9b38cf0e793f8f
001288472fc275eeb035da4ba9bd9ec97ec6e9f7,00e7556db01f9d95042a7dddeaa0abf01f4865aa
009a1846ac429b35f0b3a02a7989ef4a46e44a43,00b233bf6d05c76b4210abed86f24ac3931be5fa
0050c68c7fbdb925533b6ea317ff3968f3645037,00a0af9100a2c5f5f9bab91dc51cec538be767f1
0084adf5160f12e16e49fa64861dca120b23bc94,003f8ace8d0801281fc83d2cac4154fa7c2cf281
009f5229d00856f877f08ccd69ef9ebf23f92a3f,0001732a8f4f8443731a16387dda81c61a7bf108
